id_lieu,annee_tournage,type_tournage,nom_tournage,nom_realisateur,nom_producteur,adresse_lieu,ardt_lieu,date_debut,date_fin,coord_x,coord_y,geo_shape.type,geo_shape.geometry.coordinates,geo_shape.geometry.type,geo_point_2d.lon,geo_point_2d.lat
2023-37,2023,Série TV,SSX,,BANIJAY STUDIO FRANCE,"21 rue paul albert, 75018 paris",75018,2023-01-10,2023-01-10,651974.955,6865471.572,Feature,"[2.3450782224410105, 48.88746534249335]",Point,2.3450782224410105,48.88746534249335
2023-92,2023,Long métrage,Rokya,Saïd Belktibia,ICONOCLAST FILMS,"7 rue jean veber, 75020 paris",75020,2023-01-11,2023-01-11,656760.695,6862674.487,Feature,"[2.410623924285433, 48.862650869136225]",Point,2.410623924285433,48.86265086913623
2018-375,2018,Série TV,Can't Buy me love,Noémie Saglio - Renaud Bertrand,Unrated Studio,"1 rue du rhin, 75019 paris",75019,2018-03-28,2018-03-28,2.38107462,48.88526858,Feature,"[2.3810746165286982, 48.88526857563552]",Point,2.3810746165286982,48.88526857563552
2017-1659,2017,Long métrage,L'Envers du Decors,Daniel Auteuil,Curiosa,"56 rue des saints-pères, 75007 paris",75007,2017-09-13,2017-09-13,2.32991741,48.85369853,Feature,"[2.3299174127686264, 48.85369852899248]",Point,2.3299174127686264,48.85369852899248
2017-1468,2017,Long métrage,CHRIST(OFF),PIERRE DUDAN,FECHNER FILMS,"rue lhomond, 75005 paris",75005,2017-07-11,2017-07-11,2.34528911,48.84453228,Feature,"[2.3452891062722343, 48.84453228179535]",Point,2.3452891062722343,48.84453228179535
2018-992,2018,Série TV,Huge in France,Andy Mogel et Jarrad Paul,Froggie Production,"1 rue du pont louis-philippe, 75004 paris",75004,2018-08-23,2018-08-24,2.35519721,48.85476176,Feature,"[2.355197213657462, 48.85476175635368]",Point,2.355197213657462,48.85476175635368
2018-1014,2018,Série Web,Alice in Paris - Saison 3,Thibaud Martin,Story Tailors,"quai d'orsay, 75007 paris",75007,2018-09-03,2018-09-03,2.30995863,48.86256834,Feature,"[2.3099586296857337, 48.86256833510383]",Point,2.3099586296857337,48.86256833510383
2018-231,2018,Série TV,DIX POUR CENT  SAISON 3,,MON VOISIN PRODUCTION,"71 rue de la fontaine au roi, 75011 paris",75011,2018-03-23,2018-03-24,2.37559716,48.86869756,Feature,"[2.3755971553151958, 48.86869756260327]",Point,2.375597155315196,48.86869756260327
2017-1382,2017,Long métrage,UNE HISTOIRE DE L'ART,LUCAS BERNARD,LES GRANDS ESPACES FILMS,"34 rue de la verrerie, 75004 paris",75004,2017-06-26,2017-06-29,2.35386346,48.85772021,Feature,"[2.3538634578901036, 48.85772020856121]",Point,2.353863457890104,48.85772020856121
2017-732,2017,Long métrage,VOLTAIRE,Stephen Woolfenden,PENINSULA FILM,"rue de vaugirard, 75015 paris",75015,2017-10-12,2017-10-12,2.29436215,48.83626066,Feature,"[2.2943621528875915, 48.83626065446609]",Point,2.2943621528875915,48.83626065446609
2017-153,2017,Long métrage,BELLEVILLE'S COP,Rachid Bouchareb,TESSALIT PRODUCTIONS,"2 rue barrelet de ricou, 75019 paris",75019,2017-04-07,2017-04-07,2.3783291,48.87678584,Feature,"[2.3783290994923507, 48.87678583905746]",Point,2.3783290994923507,48.87678583905746
2019-608,2019,Long métrage,PRODUCTION 46,,IEFS PARIS,"pont d'iéna, 75007 paris",75007,2019-06-16,2019-06-16,2.29195445,48.85990948,Feature,"[2.291954450031261, 48.85990948311324]",Point,2.291954450031261,48.85990948311324
2020-77,2020,Série TV,Je Te Promets,"Arnaud Selignac,",Authentic Prod,"place charles dullin, 75018 paris",75018,2020-02-11,2020-02-11,2.3419017,48.88320546,Feature,"[2.341901700804726, 48.88320545921145]",Point,2.341901700804726,48.88320545921145
2019-314,2019,Série TV,PROFILAGE EPISODES 95/96,CHRIS BRIANT,BEAUBOURG AUDIOVISUEL,"avenue david weill, 75014 paris",75014,2019-04-03,2019-04-03,2.33373671,48.82012157,Feature,"[2.33373671492191, 48.82012157024387]",Point,2.33373671492191,48.82012157024387
2021-972,2021,Série TV,DROLE,Farid BENTOUMI - Bryan MARCIANO,LES FILMS DU KIOSQUE,"150 rue saint-maur, 75011 paris",75011,2021-07-08,2021-07-10,2.37445573,48.86904572,Feature,"[2.3744557285348944, 48.86904571737774]",Point,2.3744557285348944,48.86904571737774
2016-1448,2016,Long métrage,MARYLINE,GUILLAUME GALLIENNE,LGM FILMS,QUAI  AUX FLEURS,75004,2016-09-07,2016-09-07,2.351582,48.854116,Feature,"[2.3515819993855156, 48.85411599990217]",Point,2.351581999385516,48.85411599990217
2022-426,2022,Long métrage,Cinq Hectares,Emilie Deleuze,Ex Nihilo,"place henri queuille, 75015 paris",75015,2022-06-06,2022-06-07,649410.5571,6860775.7232,Feature,"[2.3106680615645714, 48.84504018969054]",Point,2.3106680615645714,48.84504018969054
2022-614,2022,Long métrage,UNE ANNEE DIFFICILE,ERIC TOLEDANO ET OLIVIER NAKACHE,ADNP QUAD FILMS,"rue baillet, 75001 paris",75001,2022-07-08,2022-07-08,651735.9214,6862402.5337,Feature,"[2.3421673159034664, 48.8598483498434]",Point,2.3421673159034664,48.8598483498434
2022-1154,2022,Long métrage,WASP2022,Woody ALLEN,PETITE FLEUR PRODUCTIONS,"2 rue du bouloi, 75001 paris",75001,2022-10-12,2022-10-12,651566.741,6862759.809,Feature,"[2.3398208055429386, 48.86304857761799]",Point,2.3398208055429386,48.86304857761799
2023-596,2023,Long métrage,THE KILLER,John Woo,PENINSULA TELEVISION,"17 avenue d'iéna, 75116 paris",75116,2023-06-12,2023-06-12,648243.579,6863133.194,Feature,"[2.294480643649886, 48.866147916089965]",Point,2.294480643649886,48.866147916089965
2023-661,2023,Long métrage,HEUREUX GAGNANTS,Maxime GOVARE et Romain CHOAY,LES IMPRODUCTIBLES,"rue du général renault, 75011 paris",75011,2023-06-20,2023-06-20,654408.676,6862561.202,Feature,"[2.3785780223200326, 48.861469938529915]",Point,2.378578022320033,48.86146993852992
2023-755,2023,Série TV,DANS L'OMBRE,PIERRE SCHOELLER et GUILLAUME SENEZ,DEUXIEME LIGNE FILMS,"passerelle simone de beauvoir, 75012 paris",75012,2023-07-18,2023-07-21,654417.245,6859702.539,Feature,"[2.3790012432560936, 48.835762602117654]",Point,2.3790012432560936,48.83576260211765
2024-129,2024,Série TV,THE BAKER AND THE BEAUTY,HERVÉ MIMRAN,TERENCE FILMS,"90 rue de la réunion, 75020 paris",75020,2024-06-12,2024-06-13,655972.036,6862054.935,Feature,"[2.399938642070798, 48.857025864548035]",Point,2.399938642070798,48.85702586454804
2024-707,2024,Long métrage,LE ROI SOLEIL,Vincent Maël Cardona,SRAB FILMS,"47 avenue duquesne, 75007 paris",75007,2024-02-23,2024-02-23,649617.26,6861305.229,Feature,"[2.313421720591859, 48.84981820022723]",Point,2.313421720591859,48.84981820022723
2024-764,2024,Long métrage,Une Fille En Dessous De Tout,Jean Luc Gaget,La Féline Films,"170 rue du temple, 75003 paris",75003,2024-03-11,2024-03-11,653179.641,6863125.561,Feature,"[2.3617644912384583, 48.86645698152774]",Point,2.3617644912384583,48.86645698152774
2020-495,2020,Long métrage,Le Dernier Mercenaire,David CHARHON,FORECAST PICTURES,"avenue de lowendal, 75007 paris",75007,2020-10-18,2020-10-18,2.30667463,48.85140537,Feature,"[2.3066746331361747, 48.85140537175072]",Point,2.3066746331361747,48.85140537175072
2022-394,2022,Série Web,NEW FRENCH VIDEO,CHRISTELLE LAMARRE,VIRGINIE FILMS,"rue du cardinal dubois, 75018 paris",75018,2022-05-20,2022-05-20,651820.8638,6865296.8866,Feature,"[2.3429967844957176, 48.885882945600976]",Point,2.3429967844957176,48.885882945600976
2022-794,2022,Long métrage,LE GRAND CIRQUE,BOODER,KALLOUCHE CINEMA,"18 rue du faubourg du temple, 75011 paris",75011,2022-07-29,2022-07-30,653499.373,6863329.643,Feature,"[2.366100423245566, 48.86831541811686]",Point,2.366100423245566,48.86831541811686
2023-1040,2023,Long métrage,Marcello // Mon Beau Miroir,Christophe Honoré,Les Films Pelleas,"1b passage des marais, 75010 paris",75010,2023-09-13,2023-09-14,653147.343,6863685.811,Feature,"[2.3612624615575775, 48.87149285728493]",Point,2.361262461557577,48.87149285728493
2024-947,2024,Long métrage,AD VITAM,RODOLPHE LAUGA,LES FILMS DU CAP,"rue collette, 75017 paris",75017,2024-04-10,2024-04-10,650553.516,6866196.909,Feature,"[2.325610384776234, 48.89388042029393]",Point,2.325610384776234,48.89388042029393
2019-593,2019,Série TV,VALIDÉ,FRANCK GASTAMBIDE,MANDARIN TELEVISION,"rue du poteau, 75018 paris",75018,2019-06-03,2019-06-03,2.33987205,48.8954975,Feature,"[2.3398720506537956, 48.895497501210265]",Point,2.339872050653796,48.895497501210265
2019-498,2019,Long métrage,Comment je suis devenu Super Héros,Douglas Attal,Tresor films,"6 rue pierre au lard, 75004 paris",75004,2019-05-15,2019-05-16,2.35308595,48.85976441,Feature,"[2.353085954155181, 48.859764410900624]",Point,2.353085954155181,48.859764410900624
2019-827,2019,Long métrage,THE HUNTING,LEO ZHANG,SWEET DREAMS FILMS,"port de bercy, 75012 paris",75012,2019-07-15,2019-07-15,2.37684954,48.83749306,Feature,"[2.3768495439198705, 48.83749305898241]",Point,2.3768495439198705,48.83749305898241
2018-830,2018,Série TV,sam saison 3,stéphanie murat,authentic prod,"119 rue du château, 75014 paris",75014,2018-07-16,2018-07-16,2.31997331,48.83544225,Feature,"[2.3199733109314167, 48.83544225004255]",Point,2.3199733109314167,48.83544225004255
2019-416,2019,Série TV,Plan Coeur S2,Noemie Saglio - Renaud Bertrand,MyBox Films,"impasse reille, 75014 paris",75014,2019-04-12,2019-04-12,2.3413714,48.82607856,Feature,"[2.341371404921018, 48.82607856174901]",Point,2.341371404921018,48.82607856174901
2021-1718,2021,Long métrage,LES VIEUX FOURNEAUX 2,Christophe DUTHURON,RADAR FILMS,"19 boulevard des italiens, 75002 paris",75002,2021-11-29,2021-11-29,2.33646296,48.8711921,Feature,"[2.3364629643174646, 48.871192095092304]",Point,2.3364629643174646,48.871192095092304
2021-1796,2021,Série TV,THE STAIRCASE,Antonio CAMPOS et Leigh JANIAK,LES FILMS MYSTERIEUX,"rue de franche comté, 75003 paris",75003,2021-12-15,2021-12-15,2.36354284,48.86452654,Feature,"[2.3635428400001848, 48.86452654192221]",Point,2.3635428400001848,48.86452654192221
2021-1544,2021,Long métrage,MATZ,David Fincher,LM2021,"8 rue cujas, 75005 paris",75005,2021-11-05,2021-11-06,2.34395801,48.84735911,Feature,"[2.3439580139943224, 48.847359108711025]",Point,2.3439580139943224,48.84735910871103
2021-1546,2021,Long métrage,MATZ,David Fincher,LM2021,"15 rue malebranche, 75005 paris",75005,2021-10-27,2021-10-28,2.34207396,48.8464509,Feature,"[2.3420739635337053, 48.846450895679666]",Point,2.3420739635337053,48.84645089567967
2016-1019,2016,Série TV,CLEM/SAISON 7,CHRISTOPHE CAMPOS,MERLIN PRODUCTIONS,RUE  DES NANETTES /CONDILLAC,75011,2016-07-11,2016-07-11,2.383377,48.864409,Feature,"[2.383377000219108, 48.86440899955177]",Point,2.383377000219108,48.86440899955177
2021-132,2021,Long métrage,JULIA,Olivier TREINER,WY PRODUCTIONS,"40 rue notre-dame des victoires, 75002 paris",75002,2021-02-04,2021-02-06,2.34213933,48.86888438,Feature,"[2.3421393285741487, 48.86888437576708]",Point,2.3421393285741487,48.86888437576708
2016-2283,2016,Long métrage,SOUS LE MEME TOIT,DOMINIQUE FARRUGIA,EUROPA CORP,1  BOULEVARD  DES ITALIENS/BRASSERIE LE CARDINAL,75002,2016-06-21,2016-06-21,2.339795,48.871891,Feature,"[2.3397949993551785, 48.87189100015073]",Point,2.3397949993551785,48.87189100015073
2021-23,2021,Série TV,"L'AMOUR FLOU, LA SÉRIE",ROMANE BOHRINGER,ESCAZAL FILMS,"5 rue trousseau, 75011 paris",75011,2021-01-08,2021-01-08,2.3785498,48.85117703,Feature,"[2.378549800310607, 48.85117703071652]",Point,2.378549800310607,48.85117703071652
2016-2353,2016,Long métrage,JEUNE FEMME,LEONOR SERRAILLE,BLUE MONDAY PRODUCTIONS,5  RUE  DE SENLIS,75017,2016-02-11,2016-02-11,2.297569,48.88773,Feature,"[2.297569000472532, 48.88772999966989]",Point,2.297569000472532,48.88772999966989
2020-1055,2020,Long métrage,MALI TWIST,ROBERT GUÉDIGUIAN,AGAT FILMS,"25 place de l'institut, 75006 paris",75006,2020-12-05,2020-12-05,2.33668638,48.85742574,Feature,"[2.336686381751715, 48.85742573431101]",Point,2.336686381751715,48.85742573431101
2017-1723,2017,Long métrage,DES LUNETTES NOIRES,Claire Denis,Curiosa Films,"15 rue malte brun, 75020 paris",75020,2017-02-07,2017-02-07,2.39765921,48.86454564,Feature,"[2.3976592084096007, 48.86454564230825]",Point,2.3976592084096007,48.86454564230825
2018-3,2018,Long métrage,TERRITOIRES,DAVID OELHOFFEN,ONE WORLD FILMS,"36 rue du bastion, 75017 paris",75017,2018-01-02,2018-01-02,2.30822433,48.893339,Feature,"[2.3082243286190574, 48.89333899480177]",Point,2.3082243286190574,48.89333899480177
2019-751,2019,Téléfilm,CLAIRE ANDRIEUX,OLIVIER JAHAN,LEONIS,"pont de la tournelle, 75005 paris",75005,2019-07-08,2019-07-08,2.35505389,48.85005375,Feature,"[2.3550538904017637, 48.85005374557193]",Point,2.355053890401764,48.85005374557193
2017-365,2017,Série Web,MIAMI VINE,Clément Pillet et Julien Arnardi,CITIZEN PRODUCTIONS,"place henri bergson, 75008 paris",75008,2017-09-11,2017-09-11,2.32116411,48.87591355,Feature,"[2.321164108006038, 48.87591355257083]",Point,2.321164108006038,48.87591355257083
2017-367,2017,Long métrage,The 15:17 to Paris,Clint Eastwood,PENINSULA FILM,"7 rue aristide bruant, 75018 paris",75018,2017-08-24,2017-08-24,2.33519866,48.88544771,Feature,"[2.3351986551432833, 48.88544770732897]",Point,2.3351986551432837,48.88544770732897
2017-125,2017,Série TV,CHRONIQUES PARISIENNES,ZABOU BREITMAN,LES FILMS DU KIOSQUE,"33 avenue de l'opéra, 75002 paris",75002,2017-03-14,2017-03-14,2.33331149,48.86777475,Feature,"[2.33331148743687, 48.86777475399773]",Point,2.33331148743687,48.86777475399773
2017-246,2017,Série TV,CHRONIQUES PARISIENNES 14,ZABOU BREITMAN,LES FILMS DU KIOSQUE,"12 rue nicole reine-lepaute, 75013 paris",75013,2017-03-30,2017-03-31,2.38104847,48.8264622,Feature,"[2.3810484687859965, 48.826462198170816]",Point,2.3810484687859965,48.826462198170816
2017-1281,2017,Série Web,BARBER TRUCK,PIERRE ANDRE LHOMME,WONDERCORP,"port d'austerlitz, 75013 paris",75013,2017-06-10,2017-06-10,2.36743788,48.84279831,Feature,"[2.3674378763914934, 48.842798312597175]",Point,2.3674378763914934,48.842798312597175
2018-453,2018,Série TV,Vernon Subutex,,TETRA MEDIA FICTION,"6 rue pierre fontaine, 75009 paris",75009,2018-04-09,2018-04-12,2.33492477,48.88077351,Feature,"[2.3349247680086895, 48.88077351300362]",Point,2.334924768008689,48.88077351300362
2016-1290,2016,Long métrage,MES TRESORS,PASCAL BOURDIAUX,RADAR FILMS,17/19  AVENUE  MONTAIGNE,75008,2016-02-15,2016-02-15,2.30379,48.865881,Feature,"[2.3037900005204563, 48.86588099958688]",Point,2.3037900005204563,48.86588099958688
2016-75,2016,Long métrage,LOUE MOI,VIRGINE SCSWARTZ,MY FAMILY,4  AVENUE  DE L'OBSERVATOIRE,75006,2016-11-23,2016-11-23,2.336335,48.843419,Feature,"[2.3363349996297313, 48.843419000169774]",Point,2.336334999629732,48.843419000169774
2016-1593,2016,Long métrage,DALIDA,LISA AZUELOS,BETHSABEE MUCHO,28  BOULEVARD  DES CAPUCINES,75009,2016-03-16,2016-03-16,2.328351,48.87015,Feature,"[2.3283509993991975, 48.87015000025449]",Point,2.328350999399197,48.87015000025449
2021-293,2021,Série TV,Le monde de demain,Katell Quillevere et Helier Cisterne,Les films du belier,"14 avenue du général michel bizot, 75012 paris",75012,2021-03-24,2021-03-24,2.3984819,48.83278843,Feature,"[2.398481896666516, 48.83278843114119]",Point,2.398481896666516,48.83278843114119
2021-297,2021,Téléfilm,Haters,Romuald Boulanger,R-lines Productions,"promenade pereire, 75017 paris",75017,2021-03-25,2021-03-25,2.28780992,48.87987562,Feature,"[2.287809918984514, 48.879875621785125]",Point,2.287809918984514,48.879875621785125
2016-221,2016,Long métrage,BEFIKRE,ADITYA CHOPRA,FIRSTEP,PLACE  CLEMENCEAU,75008,2016-05-17,2016-05-17,2.311428,48.865397,Feature,"[2.3114279995382985, 48.86539699976541]",Point,2.3114279995382985,48.86539699976541
2021-921,2021,Long métrage,Rue des dames,Hamé et Ekoué,LA RUMEUR FILME,"24 rue louis braille, 75012 paris",75012,2021-07-05,2021-07-05,2.40295492,48.83964555,Feature,"[2.4029549197177715, 48.83964555275171]",Point,2.4029549197177715,48.83964555275171
2021-665,2021,Long métrage,Un Beau matin,Mia Hansen Love,LES FILMS PELLEAS,"18 quai d'orléans, 75004 paris",75004,2021-06-03,2021-06-05,2.35468078,48.85154519,Feature,"[2.3546807762453077, 48.851545185710094]",Point,2.354680776245308,48.851545185710094
2016-1804,2016,Série TV,IN AMERICA,VINCENT PRIMAULT,MAKING PROD,CONTRE ALLEE  3 AU 7 AV DE LA GRANDE ARMEE,75008,2016-04-06,2016-04-06,2.302699,48.866982,Feature,"[2.302699000065969, 48.8669820000729]",Point,2.302699000065969,48.8669820000729
2018-885,2018,Long métrage,It Must Be Heaven,Elia Suleiman,Rectangle Productions,"rue du vertbois, 75003 paris",75003,2018-07-31,2018-08-01,2.35827048,48.86696771,Feature,"[2.3582704831532744, 48.866967705272884]",Point,2.3582704831532744,48.86696770527288
2019-1571,2019,Série TV,Alice NEVERS,julien ZIDI,EGO PRoductions,"chemin du pavillon d'armenonville, 75116 paris",75116,2019-11-22,2019-11-23,2.27505905,48.87565873,Feature,"[2.275059052898232, 48.875658726585065]",Point,2.275059052898232,48.875658726585065
2019-455,2019,Série TV,ROMANCE,Hervé HADMAR,CINETEVE,"place d'anvers, 75009 paris",75009,2019-04-29,2019-04-29,2.34456108,48.88267891,Feature,"[2.344561077037159, 48.88267891138305]",Point,2.344561077037159,48.88267891138305
2016-2451,2016,Série TV,LES HOMMES DE L'OMBRE,FRED GARSON,MACONDO,144  RUE  MOUFFETARD,75005,2016-03-21,2016-03-21,2.349878,48.839247,Feature,"[2.349877999666079, 48.839246999839204]",Point,2.349877999666079,48.8392469998392
2020-933,2020,Série Web,H24,Valérie Urrea et Nathalie Masduraud,Les Batelières,"15 rue ponscarme, 75013 paris",75013,2020-12-03,2020-12-03,2.36754616,48.82637631,Feature,"[2.367546164499217, 48.82637630855617]",Point,2.367546164499217,48.82637630855617
2016-2524,2016,Long métrage,DALIDA,LISA AZUELOS,BETHSABEE MUCHO,PLACE  CASADESUS,75018,2016-03-18,2016-03-18,2.337325,48.888644,Feature,"[2.337325000638482, 48.888644000150016]",Point,2.337325000638482,48.888644000150016
2017-1722,2017,Long métrage,DES LUNETTES NOIRES,Claire Denis,Curiosa Films,"place des etats-unis, 75116 paris",75116,2017-01-23,2017-01-24,2.29265813,48.86819003,Feature,"[2.292658125816709, 48.8681900294451]",Point,2.292658125816709,48.8681900294451
2017-721,2017,Long métrage,AU BOUT DES DOIGTS,LUDOVIC BERNARD,RECIFILMS,"quai de jemmapes, 75010 paris",75010,2017-10-19,2017-10-19,2.36463505,48.87597364,Feature,"[2.3646350537874703, 48.87597363622085]",Point,2.3646350537874703,48.87597363622085
2020-133,2020,Série TV,EN THÉRAPIE,OLIVIER NAKACHE - ERIC TOLEDANO - PIERRE SALVADORI - MATHIEU VADEPIED - NICOLAS PARISIER,LES FILMS DU POISSON,"11 rue dupont de l'eure, 75020 paris",75020,2020-03-03,2020-03-04,2.39997748,48.86815863,Feature,"[2.399977477388668, 48.868158627281986]",Point,2.399977477388668,48.86815862728199
2020-464,2020,Téléfilm,BALTHAZAR 23 et 24,CAMILLE DELAMARRE ET FRANCK BRETT,BEAUBOURG STORIES,"9 rue de madagascar, 75012 paris",75012,2020-09-11,2020-09-11,2.39737954,48.83514094,Feature,"[2.397379544681329, 48.83514093712416]",Point,2.397379544681329,48.83514093712416
2022-29,2022,Téléfilm,LES SIFFLEURS,Nathalie MARCHACK,STORIA TELEVISION,"avenue du polygone, 75012 paris",75012,2022-01-14,2022-01-14,658231.6002,6859587.9281,Feature,"[2.4309756570672842, 48.83499038247876]",Point,2.430975657067284,48.83499038247876
2022-604,2022,Long métrage,UNE NUIT A,Alex Lutz,MANEKI FILMS,"12 avenue kléber, 75116 paris",75116,2022-06-27,2022-06-28,648161.771,6863758.398,Feature,"[2.293289260823777, 48.871763639918164]",Point,2.293289260823777,48.87176363991816
2022-629,2022,Série TV,ALPHONSE,Nicolas Bedos,ALPHONSE PRODUCTIONS,"100 avenue de suffren, 75015 paris",75015,2022-08-05,2022-08-05,648824.99,6861322.366,Feature,"[2.30262375251889, 48.84990987284542]",Point,2.30262375251889,48.84990987284542
2022-931,2022,Série TV,EMILY IN PARIS SAISON 3,"ANDREW FLEMING, ERIN EHRLICH, PETER LAUER, KATINA MEDINA MORA",EIPS3,"51 quai des grands augustins, 75006 paris",75006,2022-09-09,2022-09-09,651689.084,6861877.573,Feature,"[2.3415886184377093, 48.85512392563036]",Point,2.3415886184377093,48.85512392563036
2022-1129,2022,Long métrage,ROHAN AU LOUVRE,Kazutaka WATANABE,LAMPE STUDIO,"33 quai de bourbon, 75004 paris",75004,2022-11-15,2022-11-15,652610.401,6861669.695,Feature,"[2.3541675086473073, 48.85332292213031]",Point,2.3541675086473077,48.85332292213031
2022-1319,2022,Long métrage,Nouveaux riches,Julien Royal,CHIFOUMI PRODUCTIONS,"port henri iv, 75004 paris",75004,2022-11-09,2022-11-10,653390.4906,6860961.8224,Feature,"[2.364875815765041, 48.84701395216646]",Point,2.364875815765041,48.84701395216646
